# user_id, other_user_id, rating
57,8,1.84
57,9,1.94
57,10,4.96
57,11,5.00
57,12,1.98
57,13,2.00
57,14,1.84
57,15,1.94
57,16,4.96
57,17,5.00
57,18,1.98
57,19,5.00
57,20,1.98
57,21,2.00
57,22,1.84
57,23,1.94
57,24,4.96
57,25,5.00
57,26,1.98
57,27,2.00
57,28,1.84
57,29,1.94
57,30,4.96
57,31,5.00
57,32,1.98
57,33,2.00
57,34,1.84
57,35,1.94
57,36,4.96
57,37,5.00
57,38,1.98
57,39,2.00
57,40,1.84
57,41,1.94
57,42,4.96
57,43,5.00
57,44,1.98
57,45,5.00
57,46,1.98
57,47,2.00
57,48,1.84
57,49,1.94
57,50,4.96
57,51,5.00
57,52,1.98
57,53,2.00
57,54,1.84
57,55,1.94
57,56,4.96
57,58,1.98
57,59,2.00
57,60,1.84
57,61,1.94
57,62,4.96
57,63,5.00
57,64,1.98
57,65,2.00
57,66,1.84
57,67,1.94
57,68,4.96
57,69,5.00
57,70,1.98
57,71,5.00
57,72,1.98
57,73,2.00
57,74,1.84
57,75,1.94
57,76,4.96
57,77,5.00
57,78,1.98
57,79,2.00
57,80,1.84
57,81,1.94
57,82,4.96
57,83,5.00
57,84,1.98
57,85,2.00
57,86,1.84
57,87,1.94
57,88,4.96
57,89,5.00
57,90,1.98
57,91,2.00
57,92,1.84
57,93,1.94
57,94,4.96
57,95,5.00
57,96,1.98
57,97,5.00
57,98,1.98
57,99,2.00
57,100,1.84
57,101,1.94
57,102,4.96
57,103,5.00
57,104,1.98
57,105,2.00
57,106,1.84
57,107,1.94
57,108,4.96
57,109,5.00
57,110,1.98
57,111,2.00
57,112,1.84
57,113,1.94
57,114,4.96
57,115,5.00
57,116,1.98
57,117,2.00
57,118,1.84
57,119,1.94
57,120,4.96
57,121,5.00
57,122,1.98
57,123,5.00
57,124,1.98
57,125,2.00
57,126,1.84
57,127,1.94
57,128,4.96
57,129,5.00
57,130,1.98
57,131,2.00
57,132,1.84
57,133,1.94
57,134,4.96
57,135,5.00
57,136,1.98
57,137,2.00
57,138,1.84
57,139,1.94
57,140,4.96
57,141,5.00
57,142,1.98
57,143,2.00
57,144,1.84
57,145,1.94
57,146,4.96
57,147,5.00
57,148,1.98
57,149,5.00
57,150,1.98
57,151,2.00
57,152,1.84
57,153,1.94
57,154,4.96
57,155,5.00
57,156,1.98
57,157,2.00
57,158,1.84
57,159,1.94
57,160,4.96
57,161,5.00
57,162,1.98
57,163,2.00
57,164,1.84
57,165,1.94
57,166,4.96
57,167,5.00
57,168,1.98
57,169,2.00
57,170,1.84
57,171,1.94
57,172,4.96
57,173,5.00
57,174,1.98
57,175,5.00
57,176,1.98
57,177,2.00
57,178,1.84
57,179,1.94
57,180,4.96
57,181,5.00
57,182,1.98
57,183,2.00
57,184,1.84
57,185,1.94
57,186,4.96
57,187,5.00
57,188,1.98
57,189,2.00
57,190,1.94
57,190,1.94
57,191,4.96
57,192,5.00
57,193,1.98
57,194,2.00
57,195,1.84
57,196,1.94
57,197,4.96
57,198,5.00
57,199,1.98
57,200,5.00
57,201,1.98
57,202,2.00
57,203,1.84
57,204,1.94
57,205,4.96
57,206,5.00
57,207,1.98
58,1,4.98
58,2,4.86
58,3,4.96
58,4,1.98
58,5,1.98
58,6,5.00
58,7,4.98
58,8,4.86
58,9,4.96
58,10,1.98
58,11,1.98
58,12,5.00
58,13,4.98
58,14,4.86
58,15,4.96
58,16,1.98
58,17,1.98
58,18,5.00
58,19,1.98
58,20,5.00
58,21,4.98
58,22,4.86
58,23,4.96
58,24,1.98
58,25,1.98
58,26,5.00
58,27,4.98
58,28,4.86
58,29,4.96
58,30,1.98
58,31,1.98
58,32,5.00
58,33,4.98
58,34,4.86
58,35,4.96
58,36,1.98
58,37,1.98
58,38,5.00
58,39,4.98
58,40,4.86
58,41,4.96
58,42,1.98
58,43,1.98
58,44,5.00
58,45,1.98
58,46,5.00
58,47,4.98
58,48,4.86
58,49,4.96
58,50,1.98
58,51,1.98
58,52,5.00
58,53,4.98
58,54,4.86
58,55,4.96
58,56,1.98
58,57,1.98
58,59,4.98
58,60,4.86
58,61,4.96
58,62,1.98
58,63,1.98
58,64,5.00
58,65,4.98
58,66,4.86
58,67,4.96
58,68,1.98
58,69,1.98
58,70,5.00
58,71,1.98
58,72,5.00
58,73,4.98
58,74,4.86
58,75,4.96
58,76,1.98
58,77,1.98
58,78,5.00
58,79,4.98
58,80,4.86
58,81,4.96
58,82,1.98
58,83,1.98
58,84,5.00
58,85,4.98
58,86,4.86
58,87,4.96
58,88,1.98
58,89,1.98
58,90,5.00
58,91,4.98
58,92,4.86
58,93,4.96
58,94,1.98
58,95,1.98
58,96,5.00
58,97,1.98
58,98,5.00
58,99,4.98
58,100,4.86
58,101,4.96
58,102,1.98
58,103,1.98
58,104,5.00
58,105,4.98
58,106,4.86
58,107,4.96
58,108,1.98
58,109,1.98
58,110,5.00
58,111,4.98
58,112,4.86
58,113,4.96
58,114,1.98
58,115,1.98
58,116,5.00
58,117,4.98
58,118,4.86
58,119,4.96
58,120,1.98
58,121,1.98
58,122,5.00
58,123,1.98
58,124,5.00
58,125,4.98
58,126,4.86
58,127,4.96
58,128,1.98
58,129,1.98
58,130,5.00
58,131,4.98
58,132,4.86
58,133,4.96
58,134,1.98
58,135,1.98
58,136,5.00
58,137,4.98
58,138,4.86
58,139,4.96
58,140,1.98
58,141,1.98
58,142,5.00
58,143,4.98
58,144,4.86
58,145,4.96
58,146,1.98
58,147,1.98
58,148,5.00
58,149,1.98
58,150,5.00
58,151,4.98
58,152,4.86
58,153,4.96
58,154,1.98
58,155,1.98
58,156,5.00
58,157,4.98
58,158,4.86
58,159,4.96
58,160,1.98
58,161,1.98
58,162,5.00
58,163,4.98
58,164,4.86
58,165,4.96
58,166,1.98
58,167,1.98
58,168,5.00
58,169,4.98
58,170,4.86
58,171,4.96
58,172,1.98
58,173,1.98
58,174,5.00
58,175,1.98
58,176,5.00
58,177,4.98
58,178,4.86
58,179,4.96
58,180,1.98
58,181,1.98
58,182,5.00
58,183,4.98
58,184,4.86
58,185,4.96
58,186,1.98
58,187,1.98
58,188,5.00
58,189,4.98
58,190,4.96
58,190,4.96
58,191,1.98
58,192,1.98
58,193,5.00
58,194,4.98
58,195,4.86
58,196,4.96
58,197,1.98
58,198,1.98
58,199,5.00
58,200,1.98
58,201,5.00
58,202,4.98
58,203,4.86
58,204,4.96
58,205,1.98
58,206,1.98
58,207,5.00
59,1,5.00
59,2,4.84
59,3,4.94
59,4,1.96
59,5,2.00
59,6,4.98
59,7,5.00
59,8,4.84
59,9,4.94
59,10,1.96
59,11,2.00
59,12,4.98
59,13,5.00
59,14,4.84
59,15,4.94
59,16,1.96
59,17,2.00
59,18,4.98
59,19,2.00
59,20,4.98
59,21,5.00
59,22,4.84
59,23,4.94
59,24,1.96
59,25,2.00
59,26,4.98
59,27,5.00
59,28,4.84
59,29,4.94
59,30,1.96
59,31,2.00
59,32,4.98
59,33,5.00
59,34,4.84
59,35,4.94
59,36,1.96
59,37,2.00
59,38,4.98
59,39,5.00
59,40,4.84
59,41,4.94
59,42,1.96
59,43,2.00
59,44,4.98
59,45,2.00
59,46,4.98
59,47,5.00
59,48,4.84
59,49,4.94
59,50,1.96
59,51,2.00
59,52,4.98
59,53,5.00
59,54,4.84
59,55,4.94
59,56,1.96
59,57,2.00
59,58,4.98
59,60,4.84
59,61,4.94
59,62,1.96
59,63,2.00
59,64,4.98
59,65,5.00
59,66,4.84
59,67,4.94
59,68,1.96
59,69,2.00
59,70,4.98
59,71,2.00
59,72,4.98
59,73,5.00
59,74,4.84
59,75,4.94
59,76,1.96
59,77,2.00
59,78,4.98
59,79,5.00
59,80,4.84
59,81,4.94
59,82,1.96
59,83,2.00
59,84,4.98
59,85,5.00
59,86,4.84
59,87,4.94
59,88,1.96
59,89,2.00
59,90,4.98
59,91,5.00
59,92,4.84
59,93,4.94
59,94,1.96
59,95,2.00
59,96,4.98
59,97,2.00
59,98,4.98
59,99,5.00
59,100,4.84
59,101,4.94
59,102,1.96
59,103,2.00
59,104,4.98
59,105,5.00
59,106,4.84
59,107,4.94
59,108,1.96
59,109,2.00
59,110,4.98
59,111,5.00
59,112,4.84
59,113,4.94
59,114,1.96
59,115,2.00
59,116,4.98
59,117,5.00
59,118,4.84
59,119,4.94
59,120,1.96
59,121,2.00
59,122,4.98
59,123,2.00
59,124,4.98
59,125,5.00
59,126,4.84
59,127,4.94
59,128,1.96
59,129,2.00
59,130,4.98
59,131,5.00
59,132,4.84
59,133,4.94
59,134,1.96
59,135,2.00
59,136,4.98
59,137,5.00
59,138,4.84
59,139,4.94
59,140,1.96
59,141,2.00
59,142,4.98
59,143,5.00
59,144,4.84
59,145,4.94
59,146,1.96
59,147,2.00
59,148,4.98
59,149,2.00
59,150,4.98
59,151,5.00
59,152,4.84
59,153,4.94
59,154,1.96
59,155,2.00
59,156,4.98
59,157,5.00
59,158,4.84
59,159,4.94
59,160,1.96
59,161,2.00
59,162,4.98
59,163,5.00
59,164,4.84
59,165,4.94
59,166,1.96
59,167,2.00
59,168,4.98
59,169,5.00
59,170,4.84
59,171,4.94
59,172,1.96
59,173,2.00
59,174,4.98
59,175,2.00
59,176,4.98
59,177,5.00
59,178,4.84
59,179,4.94
59,180,1.96
59,181,2.00
59,182,4.98
59,183,5.00
59,184,4.84
59,185,4.94
59,186,1.96
59,187,2.00
59,188,4.98
59,189,5.00
59,190,4.94
59,190,4.94
59,191,1.96
59,192,2.00
59,193,4.98
59,194,5.00
59,195,4.84
59,196,4.94
59,197,1.96
59,198,2.00
59,199,4.98
59,200,2.00
59,201,4.98
59,202,5.00
59,203,4.84
59,204,4.94
59,205,1.96
59,206,2.00
59,207,4.98
60,1,4.84
60,2,5.00
60,3,4.90
60,4,1.88
60,5,1.84
60,6,4.86
60,7,4.84
60,8,5.00
60,9,4.90
60,10,1.88
60,11,1.84
60,12,4.86
60,13,4.84
60,14,5.00
60,15,4.90
60,16,1.88
60,17,1.84
60,18,4.86
60,19,1.84
60,20,4.86
60,21,4.84
60,22,5.00
60,23,4.90
60,24,1.88
60,25,1.84
60,26,4.86
60,27,4.84
60,28,5.00
60,29,4.90
60,30,1.88
60,31,1.84
60,32,4.86
60,33,4.84
60,34,5.00
60,35,4.90
60,36,1.88
60,37,1.84
60,38,4.86
60,39,4.84
60,40,5.00
60,41,4.90
60,42,1.88
60,43,1.84
60,44,4.86
60,45,1.84
60,46,4.86
60,47,4.84
60,48,5.00
60,49,4.90
60,50,1.88
60,51,1.84
60,52,4.86
60,53,4.84
60,54,5.00
60,55,4.90
60,56,1.88
60,57,1.84
60,58,4.86
60,59,4.84
60,61,4.90
60,62,1.88
60,63,1.84
60,64,4.86
60,65,4.84
60,66,5.00
60,67,4.90
60,68,1.88
60,69,1.84
60,70,4.86
60,71,1.84
60,72,4.86
60,73,4.84
60,74,5.00
60,75,4.90
60,76,1.88
60,77,1.84
60,78,4.86
60,79,4.84
60,80,5.00
60,81,4.90
60,82,1.88
60,83,1.84
60,84,4.86
60,85,4.84
60,86,5.00
60,87,4.90
60,88,1.88
60,89,1.84
60,90,4.86
60,91,4.84
60,92,5.00
60,93,4.90
60,94,1.88
60,95,1.84
60,96,4.86
60,97,1.84
60,98,4.86
60,99,4.84
60,100,5.00
60,101,4.90
60,102,1.88
60,103,1.84
60,104,4.86
60,105,4.84
60,106,5.00
60,107,4.90
60,108,1.88
60,109,1.84
60,110,4.86
60,111,4.84
60,112,5.00
60,113,4.90
60,114,1.88
60,115,1.84
60,116,4.86
60,117,4.84
60,118,5.00
60,119,4.90
60,120,1.88
60,121,1.84
60,122,4.86
60,123,1.84
60,124,4.86
60,125,4.84
60,126,5.00
60,127,4.90
60,128,1.88
60,129,1.84
60,130,4.86
60,131,4.84
60,132,5.00
60,133,4.90
60,134,1.88
60,135,1.84
60,136,4.86
60,137,4.84
60,138,5.00
60,139,4.90
60,140,1.88
60,141,1.84
60,142,4.86
60,143,4.84
60,144,5.00
60,145,4.90
60,146,1.88
60,147,1.84
60,148,4.86
60,149,1.84
60,150,4.86
60,151,4.84
60,152,5.00
60,153,4.90
60,154,1.88
60,155,1.84
60,156,4.86
60,157,4.84
60,158,5.00
60,159,4.90
60,160,1.88
60,161,1.84
60,162,4.86
60,163,4.84
60,164,5.00
60,165,4.90
60,166,1.88
60,167,1.84
60,168,4.86
60,169,4.84
60,170,5.00
60,171,4.90
60,172,1.88
60,173,1.84
60,174,4.86
60,175,1.84
60,176,4.86
60,177,4.84
60,178,5.00
60,179,4.90
60,180,1.88
60,181,1.84
60,182,4.86
60,183,4.84
60,184,5.00
60,185,4.90
60,186,1.88
60,187,1.84
60,188,4.86
60,189,4.84
60,190,4.90
60,190,4.90
60,191,1.88
60,192,1.84
60,193,4.86
60,194,4.84
60,195,5.00
60,196,4.90
60,197,1.88
60,198,1.84
60,199,4.86
60,200,1.84
60,201,4.86
60,202,4.84
60,203,5.00
60,204,4.90
60,205,1.88
60,206,1.84
60,207,4.86
61,1,4.94
61,2,4.90
61,3,5.00
61,4,1.98
61,5,1.94
61,6,4.96
61,7,4.94
61,8,4.90
61,9,5.00
61,10,1.98
61,11,1.94
61,12,4.96
61,13,4.94
61,14,4.90
61,15,5.00
61,16,1.98
61,17,1.94
61,18,4.96
61,19,1.94
61,20,4.96
61,21,4.94
61,22,4.90
61,23,5.00
61,24,1.98
61,25,1.94
61,26,4.96
61,27,4.94
61,28,4.90
61,29,5.00
61,30,1.98
61,31,1.94
61,32,4.96
61,33,4.94
61,34,4.90
61,35,5.00
61,36,1.98
61,37,1.94
61,38,4.96
61,39,4.94
61,40,4.90
61,41,5.00
61,42,1.98
61,43,1.94
61,44,4.96
61,45,1.94
61,46,4.96
61,47,4.94
61,48,4.90
61,49,5.00
61,50,1.98
61,51,1.94
61,52,4.96
61,53,4.94
61,54,4.90
61,55,5.00
61,56,1.98
61,57,1.94
61,58,4.96
61,59,4.94
61,60,4.90
61,62,1.98
61,63,1.94
61,64,4.96
61,65,4.94
61,66,4.90
61,67,5.00
61,68,1.98
61,69,1.94
61,70,4.96
61,71,1.94
61,72,4.96
61,73,4.94
61,74,4.90
61,75,5.00
61,76,1.98
61,77,1.94
61,78,4.96
61,79,4.94
61,80,4.90
61,81,5.00
61,82,1.98
61,83,1.94
61,84,4.96
61,85,4.94
61,86,4.90
61,87,5.00
61,88,1.98
61,89,1.94
61,90,4.96
61,91,4.94
61,92,4.90
61,93,5.00
61,94,1.98
61,95,1.94
61,96,4.96
61,97,1.94
61,98,4.96
61,99,4.94
61,100,4.90
61,101,5.00
61,102,1.98
61,103,1.94
61,104,4.96
61,105,4.94
61,106,4.90
61,107,5.00
61,108,1.98
61,109,1.94
61,110,4.96
61,111,4.94
61,112,4.90
61,113,5.00
61,114,1.98
61,115,1.94
61,116,4.96
61,117,4.94
61,118,4.90
61,119,5.00
61,120,1.98
61,121,1.94
61,122,4.96
61,123,1.94
61,124,4.96
61,125,4.94
61,126,4.90
61,127,5.00
61,128,1.98
61,129,1.94
61,130,4.96
61,131,4.94
61,132,4.90
61,133,5.00
61,134,1.98
61,135,1.94
61,136,4.96
61,137,4.94
61,138,4.90
61,139,5.00
61,140,1.98
61,141,1.94
61,142,4.96
61,143,4.94
61,144,4.90
61,145,5.00
61,146,1.98
61,147,1.94
61,148,4.96
61,149,1.94
61,150,4.96
61,151,4.94
61,152,4.90
61,153,5.00
61,154,1.98
61,155,1.94
61,156,4.96
61,157,4.94
61,158,4.90
61,159,5.00
61,160,1.98
61,161,1.94
61,162,4.96
61,163,4.94
61,164,4.90
61,165,5.00
61,166,1.98
61,167,1.94
61,168,4.96
61,169,4.94
61,170,4.90
61,171,5.00
61,172,1.98
61,173,1.94
61,174,4.96
61,175,1.94
61,176,4.96
61,177,4.94
61,178,4.90
61,179,5.00
61,180,1.98
61,181,1.94
61,182,4.96
61,183,4.94
61,184,4.90
61,185,5.00
61,186,1.98
61,187,1.94
61,188,4.96
61,189,4.94
61,190,5.00
61,190,5.00
61,191,1.98
61,192,1.94
61,193,4.96
61,194,4.94
61,195,4.90
61,196,5.00
61,197,1.98
61,198,1.94
61,199,4.96
61,200,1.94
61,201,4.96
61,202,4.94
61,203,4.90
61,204,5.00
61,205,1.98
61,206,1.94
61,207,4.96
62,1,1.96
62,2,1.88
62,3,1.98
62,4,5.00
62,5,4.96
62,6,1.98
62,7,1.96
62,8,1.88
62,9,1.98
62,10,5.00
62,11,4.96
62,12,1.98
62,13,1.96
62,14,1.88
62,15,1.98
62,16,5.00
62,17,4.96
62,18,1.98
62,19,4.96
62,20,1.98
62,21,1.96
62,22,1.88
62,23,1.98
62,24,5.00
62,25,4.96
62,26,1.98
62,27,1.96
62,28,1.88
62,29,1.98
62,30,5.00
62,31,4.96
62,32,1.98
62,33,1.96
62,34,1.88
62,35,1.98
62,36,5.00
62,37,4.96
62,38,1.98
62,39,1.96
62,40,1.88
62,41,1.98
62,42,5.00
62,43,4.96
62,44,1.98
62,45,4.96
62,46,1.98
62,47,1.96
62,48,1.88
62,49,1.98
62,50,5.00
62,51,4.96
62,52,1.98
62,53,1.96
62,54,1.88
62,55,1.98
62,56,5.00
62,57,4.96
62,58,1.98
62,59,1.96
62,60,1.88
62,61,1.98
62,63,4.96
62,64,1.98
62,65,1.96
62,66,1.88
62,67,1.98
62,68,5.00
62,69,4.96
62,70,1.98
62,71,4.96
62,72,1.98
62,73,1.96
62,74,1.88
62,75,1.98
62,76,5.00
62,77,4.96
62,78,1.98
62,79,1.96
62,80,1.88
62,81,1.98
62,82,5.00
62,83,4.96
62,84,1.98
62,85,1.96
62,86,1.88
62,87,1.98
62,88,5.00
62,89,4.96
62,90,1.98
62,91,1.96
62,92,1.88
62,93,1.98
62,94,5.00
62,95,4.96
62,96,1.98
62,97,4.96
62,98,1.98
62,99,1.96
62,100,1.88
62,101,1.98
62,102,5.00
62,103,4.96
62,104,1.98
62,105,1.96
62,106,1.88
62,107,1.98
62,108,5.00
62,109,4.96
62,110,1.98
62,111,1.96
62,112,1.88
62,113,1.98
62,114,5.00
62,115,4.96
62,116,1.98
62,117,1.96
62,118,1.88
62,119,1.98
62,120,5.00
62,121,4.96
62,122,1.98
62,123,4.96
62,124,1.98
62,125,1.96
62,126,1.88
62,127,1.98
62,128,5.00
62,129,4.96
62,130,1.98
62,131,1.96
62,132,1.88
62,133,1.98
62,134,5.00
62,135,4.96
62,136,1.98
62,137,1.96
62,138,1.88
62,139,1.98
62,140,5.00
62,141,4.96
62,142,1.98
62,143,1.96
62,144,1.88
62,145,1.98
62,146,5.00
62,147,4.96
62,148,1.98
62,149,4.96
62,150,1.98
62,151,1.96
62,152,1.88
62,153,1.98
62,154,5.00
62,155,4.96
62,156,1.98
62,157,1.96
62,158,1.88
62,159,1.98
62,160,5.00
62,161,4.96
62,162,1.98
62,163,1.96
62,164,1.88
62,165,1.98
62,166,5.00
62,167,4.96
62,168,1.98
62,169,1.96
62,170,1.88
62,171,1.98
62,172,5.00
62,173,4.96
62,174,1.98
62,175,4.96
62,176,1.98
62,177,1.96
62,178,1.88
62,179,1.98
62,180,5.00
62,181,4.96
62,182,1.98
62,183,1.96
62,184,1.88
62,185,1.98
62,186,5.00
62,187,4.96
62,188,1.98
62,189,1.96
62,190,1.98
62,190,1.98
62,191,5.00
62,192,4.96
62,193,1.98
62,194,1.96
62,195,1.88
62,196,1.98
62,197,5.00
62,198,4.96
62,199,1.98
62,200,4.96
62,201,1.98
62,202,1.96
62,203,1.88
62,204,1.98
62,205,5.00
62,206,4.96
62,207,1.98
63,1,2.00
63,2,1.84
63,3,1.94
63,4,4.96
63,5,5.00
63,6,1.98
63,7,2.00
63,8,1.84
63,9,1.94
63,10,4.96
63,11,5.00
63,12,1.98
63,13,2.00
63,14,1.84
63,15,1.94
63,16,4.96
63,17,5.00
63,18,1.98
63,19,5.00
63,20,1.98
63,21,2.00
63,22,1.84
63,23,1.94
63,24,4.96
63,25,5.00
63,26,1.98
63,27,2.00
63,28,1.84
63,29,1.94
63,30,4.96
63,31,5.00
63,32,1.98
63,33,2.00
63,34,1.84
63,35,1.94
63,36,4.96
63,37,5.00
63,38,1.98
63,39,2.00
63,40,1.84
63,41,1.94
63,42,4.96
63,43,5.00
63,44,1.98
63,45,5.00
63,46,1.98
63,47,2.00
63,48,1.84
63,49,1.94
63,50,4.96
63,51,5.00
63,52,1.98
63,53,2.00
63,54,1.84
63,55,1.94
63,56,4.96
63,57,5.00
63,58,1.98
63,59,2.00
63,60,1.84
63,61,1.94
63,62,4.96
63,64,1.98
63,65,2.00
63,66,1.84
63,67,1.94
63,68,4.96
63,69,5.00
63,70,1.98
63,71,5.00
63,72,1.98
63,73,2.00
63,74,1.84
63,75,1.94
63,76,4.96
63,77,5.00
63,78,1.98
63,79,2.00
63,80,1.84
63,81,1.94
63,82,4.96
63,83,5.00
63,84,1.98
63,85,2.00
63,86,1.84
63,87,1.94
63,88,4.96
63,89,5.00
63,90,1.98
63,91,2.00
63,92,1.84
63,93,1.94
63,94,4.96
63,95,5.00
63,96,1.98
63,97,5.00
63,98,1.98
63,99,2.00
63,100,1.84
63,101,1.94
63,102,4.96
63,103,5.00
63,104,1.98
63,105,2.00
63,106,1.84
63,107,1.94
63,108,4.96
63,109,5.00
63,110,1.98
63,111,2.00
63,112,1.84
63,113,1.94
63,114,4.96
63,115,5.00
63,116,1.98
63,117,2.00
63,118,1.84
63,119,1.94
63,120,4.96
63,121,5.00
63,122,1.98
63,123,5.00
63,124,1.98
63,125,2.00
63,126,1.84
63,127,1.94
63,128,4.96
63,129,5.00
63,130,1.98
63,131,2.00
63,132,1.84
63,133,1.94
63,134,4.96
63,135,5.00
63,136,1.98
63,137,2.00
63,138,1.84
63,139,1.94
63,140,4.96
63,141,5.00
63,142,1.98
63,143,2.00
63,144,1.84
63,145,1.94
63,146,4.96
63,147,5.00
63,148,1.98
63,149,5.00
63,150,1.98
63,151,2.00
63,152,1.84
63,153,1.94
63,154,4.96
63,155,5.00
63,156,1.98
63,157,2.00
63,158,1.84
63,159,1.94
63,160,4.96
63,161,5.00
63,162,1.98
63,163,2.00
63,164,1.84
63,165,1.94
63,166,4.96
63,167,5.00
63,168,1.98
63,169,2.00
63,170,1.84
63,171,1.94
63,172,4.96
63,173,5.00
63,174,1.98
63,175,5.00
63,176,1.98
63,177,2.00
63,178,1.84
63,179,1.94
63,180,4.96
63,181,5.00
63,182,1.98
63,183,2.00
63,184,1.84
63,185,1.94
63,186,4.96
63,187,5.00
63,188,1.98
63,189,2.00
63,190,1.94
63,190,1.94
63,191,4.96
63,192,5.00
63,193,1.98
63,194,2.00
63,195,1.84
63,196,1.94
63,197,4.96
63,198,5.00
63,199,1.98
63,200,5.00
63,201,1.98
63,202,2.00
63,203,1.84
63,204,1.94
63,205,4.96
63,206,5.00
63,207,1.98
64,1,4.98
64,2,4.86
64,3,4.96
64,4,1.98
64,5,1.98
64,6,5.00
64,7,4.98
64,8,4.86
64,9,4.96
64,10,1.98
64,11,1.98
64,12,5.00
64,13,4.98
64,14,4.86
64,15,4.96
64,16,1.98
64,17,1.98
64,18,5.00
64,19,1.98
64,20,5.00
64,21,4.98
64,22,4.86
64,23,4.96
64,24,1.98
64,25,1.98
64,26,5.00
64,27,4.98
64,28,4.86
64,29,4.96
64,30,1.98
64,31,1.98
64,32,5.00
64,33,4.98
64,34,4.86
64,35,4.96
64,36,1.98
64,37,1.98
64,38,5.00
64,39,4.98
64,40,4.86
64,41,4.96
64,42,1.98
64,43,1.98
64,44,5.00
64,45,1.98
64,46,5.00
64,47,4.98
64,48,4.86
64,49,4.96
64,50,1.98
64,51,1.98
64,52,5.00
64,53,4.98
64,54,4.86
64,55,4.96
64,56,1.98
64,57,1.98
64,58,5.00
64,59,4.98
64,60,4.86
64,61,4.96
64,62,1.98
64,63,1.98
64,65,4.98
64,66,4.86
64,67,4.96
64,68,1.98
64,69,1.98
64,70,5.00
64,71,1.98
64,72,5.00
64,73,4.98
64,74,4.86
64,75,4.96
64,76,1.98
64,77,1.98
64,78,5.00
64,79,4.98
64,80,4.86
64,81,4.96
64,82,1.98
64,83,1.98
64,84,5.00
64,85,4.98
64,86,4.86
64,87,4.96
64,88,1.98
64,89,1.98
64,90,5.00
64,91,4.98
64,92,4.86
64,93,4.96
64,94,1.98
64,95,1.98
64,96,5.00
64,97,1.98
64,98,5.00
64,99,4.98
64,100,4.86
64,101,4.96
64,102,1.98
64,103,1.98
64,104,5.00
64,105,4.98
64,106,4.86
64,107,4.96
64,108,1.98
64,109,1.98
64,110,5.00
64,111,4.98
64,112,4.86
64,113,4.96
64,114,1.98
64,115,1.98
64,116,5.00
64,117,4.98
64,118,4.86
64,119,4.96
64,120,1.98
64,121,1.98
64,122,5.00
64,123,1.98
64,124,5.00
64,125,4.98
64,126,4.86
64,127,4.96
64,128,1.98
64,129,1.98
64,130,5.00
64,131,4.98
64,132,4.86
64,133,4.96
64,134,1.98
64,135,1.98
64,136,5.00
64,137,4.98
64,138,4.86
64,139,4.96
64,140,1.98
64,141,1.98
64,142,5.00
64,143,4.98
64,144,4.86
64,145,4.96
64,146,1.98
64,147,1.98
64,148,5.00
64,149,1.98
64,150,5.00
64,151,4.98
64,152,4.86
64,153,4.96
64,154,1.98
64,155,1.98
64,156,5.00
64,157,4.98
64,158,4.86
64,159,4.96
64,160,1.98
64,161,1.98
64,162,5.00
64,163,4.98
64,164,4.86
64,165,4.96
64,166,1.98
64,167,1.98
64,168,5.00
64,169,4.98
64,170,4.86
64,171,4.96
64,172,1.98
64,173,1.98
64,174,5.00
64,175,1.98
64,176,5.00
64,177,4.98
64,178,4.86
64,179,4.96
64,180,1.98
64,181,1.98
64,182,5.00
64,183,4.98
64,184,4.86
64,185,4.96
64,186,1.98
64,187,1.98
64,188,5.00
64,189,4.98
64,190,4.96
64,190,4.96
64,191,1.98
64,192,1.98
64,193,5.00
64,194,4.98
64,195,4.86
64,196,4.96
64,197,1.98
64,198,1.98
64,199,5.00
64,200,1.98
64,201,5.00
64,202,4.98
64,203,4.86
64,204,4.96
64,205,1.98
64,206,1.98
64,207,5.00
65,1,5.00
65,2,4.84
65,3,4.94
65,4,1.96
65,5,2.00
65,6,4.98
65,7,5.00
65,8,4.84
65,9,4.94
65,10,1.96
65,11,2.00
65,12,4.98
65,13,5.00
65,14,4.84
65,15,4.94
65,16,1.96
65,17,2.00
65,18,4.98
65,19,2.00
65,20,4.98
65,21,5.00
65,22,4.84
65,23,4.94
65,24,1.96
65,25,2.00
65,26,4.98
65,27,5.00
65,28,4.84
65,29,4.94
65,30,1.96
65,31,2.00
65,32,4.98
65,33,5.00
65,34,4.84
65,35,4.94
65,36,1.96
65,37,2.00
65,38,4.98
65,39,5.00
65,40,4.84
65,41,4.94
65,42,1.96
65,43,2.00
65,44,4.98
65,45,2.00
65,46,4.98
65,47,5.00
65,48,4.84
65,49,4.94
65,50,1.96
65,51,2.00
65,52,4.98
65,53,5.00
65,54,4.84
65,55,4.94
65,56,1.96
65,57,2.00
65,58,4.98
65,59,5.00
65,60,4.84
65,61,4.94
65,62,1.96
65,63,2.00
65,64,4.98
65,66,4.84
65,67,4.94
65,68,1.96
65,69,2.00
65,70,4.98
65,71,2.00
65,72,4.98
65,73,5.00
65,74,4.84
65,75,4.94
65,76,1.96
65,77,2.00
65,78,4.98
65,79,5.00
65,80,4.84
65,81,4.94
65,82,1.96
65,83,2.00
65,84,4.98
65,85,5.00
65,86,4.84
65,87,4.94
65,88,1.96
65,89,2.00
65,90,4.98
65,91,5.00
65,92,4.84
65,93,4.94
65,94,1.96
65,95,2.00
65,96,4.98
65,97,2.00
65,98,4.98
65,99,5.00
65,100,4.84
